c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA1.ORG1,2dd8ad34eb4f312cf785966cdbd63251a49aac211fa63b1b5aa3beb35dcc4573
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA1.ORG3,c6f89ebf4ab0c6d9e83d97bf141bc6c65302487f596120a2a9bd936c83811633
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA1.ORG5,2dd8ad34eb4f312cf785966cdbd63251a49aac211fa63b1b5aa3beb35dcc4573
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA1.ORG7,3efdf518bdeb5cf6acb9e4834080e7dee753c0b7950ae22354ce589d21d17c85
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA1.ORG8,2dd8ad34eb4f312cf785966cdbd63251a49aac211fa63b1b5aa3beb35dcc4573
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA1.ORG9,623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA7.ORG0,35a1d4aeaa61d482cc3bc8c02a8749f623b1c0f54391b790b0b83d0922a85517
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA7.ORG1,585c8db59f5f5af6c4227053d51216e1af9e7e2bf491c2ffadd6c0f14b99c0a0
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA7.GPE2,408c7c5887a0f3905767754f424989b0089c14ac502d7f851d11b31ea2d1baa6
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG1.PA7.ORG3,63f7a899b40bd24be153405fac9c53cab8266f0f259399bc2c2057675d178525
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG4.PA5.LOC0,504d14ab7178cb09867f19d3a4931533a31684f91e55a3a6ee1aafec5376d064
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG4.PA12.EVENT0,eebe24ec0eee3e52e88c03ea9da5a318f39e5ad5446b499259554c77c3fdf1cc
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG7.PA3.ORG1,b2d39608f3320898aae62ccd1bd36e1994876098b3d8e6f6220550800ed22e9b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG7.PA3.GPE2,f5ede5cfabe2bae27c787a3d45902354b334be4874a64670fa4db7d98191250b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG7.PA3.LOC3,5655fb2d6cdc21ea9e71b427547a211b7cb828dd4b2f1e3114f50228e16dbdc5
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG7.PA3.GPE4,fc4f9c94394e55c0c42baa313bb1d8717a4024c671ead9b4faae1eb81ff2edba
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG8.PA7.ORG0,d59a2141399b1f15ab45a5e377598ac4742d4297e5f2f9bd4523893e0759764a
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG8.PA7.ORG4,e4df4c3ee81ebdf03f92e425b00cb21b1ceaea702b442e130036aa9fd88b925b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG8.PA7.LOC6,504d14ab7178cb09867f19d3a4931533a31684f91e55a3a6ee1aafec5376d064
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG9.PA9.EVENT0,5bf15391fe73f7654afc971c7c65000720e453bf9af3ea1841c44b1f4ed52238
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG10.PA6.LOC1,504d14ab7178cb09867f19d3a4931533a31684f91e55a3a6ee1aafec5376d064
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG10.PA7.ORG0,623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG10.PA7.ORG2,e34f7f1fa973cc744d2c5c06de1aacc3c7d41cb096172b5d78d3408f00a30299
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG10.PA7.ORG3,79c663e39e6c0ee98e28a2691ac0fad03cc9d7f2173bfe1ee2941d8cd6a053e7
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG10.PA7.ORG4,852ac3dfcf37b85e2852354c5c5189a5fdcb0c578fc4a1c3e01a223cc32ae8fe
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG10.PA7.ORG5,35c200654cfe3bb52c4aab5bffa1b219e3a8d88a246c26cb74c07156946aa74f
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG11.PA3.ORG0,623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG11.PA3.GPE1,778a65d1663d3ba07ee04ef5a7e3a08a43dc9c2a18595b5d70cc34523649e2cd
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG11.PA3.GPE2,336134156bdf3805b1566c824afbd50fcf5766b188e697dd96302031648b95ca
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG11.PA3.ORG3,623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG11.PA3.ORG4,623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA4.EVENT0,5bf15391fe73f7654afc971c7c65000720e453bf9af3ea1841c44b1f4ed52238
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA7.GPE0,7a80542464c08d20997598a0382b5393e499e94ed9405cd4add66b4b0a2dbbc4
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA7.GPE4,e46e98b84eb37c36ed4f3c482677d75c1a8178fd6074d2be1c7ddc9151aa5e6a
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA7.GPE9,1a8ee6c730a37af2a823f05aad475c4fa22c14461798bc51f9763b51a917d137
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA7.GPE11,431debec82077bf2d67866d4d1c9c990ac16d1c999cccd660b9287a7507df9de
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA7.GPE14,3b5f7a488f457a7e53fea34f11eb7848d1325be3d892fc5761bd7778d34dc4a8
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA8.ORG0,ec80eba460f5b1903b5633ac8a6f00be5d84b2a49a569a9cd37aec94863e40d2
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA9.ORG3,d9442e64b8ff1ff0076e76cfc9c8455591cf81067be0efb1fc268b36fa457036
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA9.GPE8,2b4406e83a805ec13cc22aa99fa11fcef7f33f5d6ee9c5d8039dc69ac0449a5c
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA9.ORG9,7f0bfe8c6a66e244748e957bb390130d8fde3f2fdb82bbed3158b466d50a4c7c
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA9.ORG14,cc04d91fa17c0cc06ce6464b69a41d12cfe7007e1b138df4315c4a445b0744c6
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA9.GPE17,431debec82077bf2d67866d4d1c9c990ac16d1c999cccd660b9287a7507df9de
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA11.GPE0,e18ad88cf9a0960f5142a4621695d2146eba5e82ede7e515a0ffc9bb810a9b7c
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA11.ORG3,02c764a27bc6b63815fd446b4fb20fc0d01fc18f717a0f526015d7bf5a731991
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA11.ORG4,e4d50902fc6f61df6e5038cb38ce3a5ec3cbade4f28fad92d4fd98be4d574865
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA11.GPE5,3b5f7a488f457a7e53fea34f11eb7848d1325be3d892fc5761bd7778d34dc4a8
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA11.ORG6,02c764a27bc6b63815fd446b4fb20fc0d01fc18f717a0f526015d7bf5a731991
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA11.ORG7,e4d50902fc6f61df6e5038cb38ce3a5ec3cbade4f28fad92d4fd98be4d574865
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA11.GPE8,a5c49775b0a68d9f4dbd6c5cf41ed119aaf4c3df1a2a0f6c06c2ac966ab43e04
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA11.ORG11,ec80eba460f5b1903b5633ac8a6f00be5d84b2a49a569a9cd37aec94863e40d2
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA13.GPE0,1865e4f9be9639fc76d7d4da8ee25eaa7421f6837accb67516937e69469ea7e4
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA13.GPE1,abecdf3503635c0be9eca61cddf5b25c7f8380d5aae7d73d0f62e9a38c87b70d
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG12.PA13.ORG2,84ad27e260c49fe782216303ada7fc32c62c8e2db55fda33bb0f46d9bfb108ca
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG13.PA3.LOC1,1d1cd8fc0fa30ff1d66acc07dce6a6fe0df6cfea1c84a210b7c1d9ba705f84f1
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG13.PA3.LOC2,303d6c58a707d7c26156bc1f8ae3ff816d00d2473f126986141a570e84318b00
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG13.PA4.ORG0,623b2b96c7d64680a894827b72c0a8426a7b0425a760b6219ca89f03d3a11b6b
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG13.PA4.ORG1,90e638778b6ad7f2121d8c45f026e72d496c183c6d12267c878e8f6ee6c599ff
c00d5703d9024684c683a8d72ffc782df5e54048c1710504d6a9a31522e3d788.PG13.PA4.ORG2,19dfa14e70a5b3d7f249ece2df420d7abb211552afdf9a1af6b59feee0908d0e
