f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG136.PA49,77_sea_ocean_level_rise,0.8954481474792166,77,0,0.0,sea,ocean,level,rise,heat,ohc,mean,doi,change,srocc
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG136.PA50,77_sea_ocean_level_rise,0.9384994598233092,77,0,0.0,sea,ocean,level,rise,heat,ohc,mean,doi,change,srocc
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG137.PA39,25_ice_sea_mass_sheet,0.3610694599309837,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG138.PA35,25_ice_sea_mass_sheet,0.328292252073824,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG139.PA28,25_ice_sea_mass_sheet,0.9476066100714821,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG139.PA33,77_sea_ocean_level_rise,1.0,77,0,0.0,sea,ocean,level,rise,heat,ohc,mean,doi,change,srocc
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG139.PA39,25_ice_sea_mass_sheet,0.9998779870141168,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG139.PA40,25_ice_sea_mass_sheet,0.6974227012418087,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG139.PA55,25_ice_sea_mass_sheet,0.33709215401158876,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG140.PA2,25_ice_sea_mass_sheet,0.5322735823844923,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG140.PA21,25_ice_sea_mass_sheet,0.6550181782717033,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG140.PA34,77_sea_ocean_level_rise,0.9443052587824345,77,0,0.0,sea,ocean,level,rise,heat,ohc,mean,doi,change,srocc
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG140.PA49,25_ice_sea_mass_sheet,0.7578503328303924,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG156.PA2,25_ice_sea_mass_sheet,1.0,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG162.PA2,25_ice_sea_mass_sheet,0.7941095598892052,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG163.PA4,77_sea_ocean_level_rise,1.0,77,0,0.0,sea,ocean,level,rise,heat,ohc,mean,doi,change,srocc
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG184.PA3,86_monsoon_precipitation_rainfall_summer,0.8303296468591612,86,0,0.0,monsoon,precipitation,rainfall,summer,over,projected,changes,cmip5,monsoons,asian
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG208.PA6,25_ice_sea_mass_sheet,0.8642608368053689,25,0,0.0,ice,sea,mass,sheet,glacier,antarctic,greenland,arctic,glaciers,loss
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG214.PA11,130_permafrost_thaw_arctic_carbon,0.8549249813141462,130,0,0.0,permafrost,thaw,arctic,carbon,warming,frozen,thawing,ground,extent,snow
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG215.PA5,77_sea_ocean_level_rise,1.0,77,0,0.0,sea,ocean,level,rise,heat,ohc,mean,doi,change,srocc
