f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG4.PA4.ORG1,57fb00f829583387c6532433e646b07c935584819f0dcabe73c99fc7b110b5ca
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG4.PA4.ORG4,57fb00f829583387c6532433e646b07c935584819f0dcabe73c99fc7b110b5ca
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG4.PA15.ORG0,8c4a8da3409754e05935e9e39276fd420bbb64818705ac4cb1b1eb81712da3d2
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG4.PA24.ORG5,8c4a8da3409754e05935e9e39276fd420bbb64818705ac4cb1b1eb81712da3d2
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG4.PA27.ORG0,8c4a8da3409754e05935e9e39276fd420bbb64818705ac4cb1b1eb81712da3d2
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG5.PA4.EVENT0,588bde884b7352db40573215ee011e7cb2f9852a96e30b7cad52bae8996055d2
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG5.PA43.EVENT0,588bde884b7352db40573215ee011e7cb2f9852a96e30b7cad52bae8996055d2
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG5.PA43.LOC1,806a7e7b173c799ef93ec90b450953651fe2d3db2468a560bb1a42fa16125ae8
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG5.PA43.EVENT3,588bde884b7352db40573215ee011e7cb2f9852a96e30b7cad52bae8996055d2
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG6.PA11.LOC5,aead95cc56dff38273764913d607b004f290856950e2edf2c750ff9035c17c20
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG6.PA19.LOC1,806a7e7b173c799ef93ec90b450953651fe2d3db2468a560bb1a42fa16125ae8
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG6.PA21.LOC2,c365d4ea2bcfcecc139dc8ca6513563ced8772142b06a543c831b961416020c0
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG6.PA21.LOC4,84c88c5632eed7eb3a37c367236773aa001254eff84cf71bb53821d1278d553a
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG6.PA21.LOC6,644766a3e380d1066d9b3ae2f106189db5e56d4c27209948e92ad8b17cfc9bc3
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG6.PA21.LOC8,dfdb8bcd7e9b7894a3c7fa31e43aa5186601e44a8cd51f50d2f2800ff3eab1de
f4c39366d9f2a9faa397bd163ba881610ca1a621c20be37e5725ef7bded3a38f.PG6.PA38.LOC3,84c88c5632eed7eb3a37c367236773aa001254eff84cf71bb53821d1278d553a
